id,category,value
9463,C,21.963014262888837
9464,A,133.11699009889224
9465,B,54.88009673078967
9466,B,174.80691287517573
9467,A,388.7374347762802
9468,C,360.9842219385508
9469,B,309.3545351661341
9470,C,427.7251195009446
9471,B,148.2131360266956
9472,B,443.6763389846832
9473,B,205.6271931378978
9474,B,206.437725950647
9475,C,208.62229067650554
9476,C,58.06623945808091
9477,C,487.9903441822173
9478,C,77.868321134328
9479,A,177.0340049899004
9480,B,166.457156960111
9481,B,46.59292208018772
9482,B,84.60746375481956
9483,A,31.98058473083905
9484,C,153.2782018446516
9485,B,434.6618927741642
9486,C,176.3266808113184
9487,C,70.60899771301581
9488,A,326.3899955081198
9489,A,498.3344469069062
9490,C,123.8386568706445
9491,B,146.98979263157904
9492,B,486.2050565975864
9493,A,97.6003808997387
9494,A,260.49489305499026
9495,A,127.4295451778865
9496,A,466.85242997160947
9497,A,490.9452971423841
9498,A,409.20194459880753
9499,A,164.24406974827718
9500,B,207.70886288744745
9501,A,128.72978499654647
9502,A,446.4714038344058
9503,B,458.1335560671975
9504,B,215.24662450056312
9505,C,331.7012042524709
9506,A,91.12105808959998
9507,A,223.1185911780704
9508,A,319.4345622700138
9509,A,198.84752807382958
9510,C,185.22376758636537
9511,B,10.489506210801906
9512,B,404.1037972507859
9513,A,445.77542989050966
9514,A,485.03712947745777
9515,A,362.4429786839156
9516,C,278.90823306124344
9517,C,141.9494147062676
9518,B,499.65674322211424
9519,A,298.9788987207317
9520,A,343.76549544191863
9521,A,344.37901935810567
9522,A,424.1733799210189
9523,C,14.739544034990413
9524,B,117.9210008113722
9525,B,336.11166008330684
9526,C,448.6214110440382
9527,A,345.81600314146453
9528,B,212.61073283190328
9529,B,187.16219297642817
9530,C,371.594524058827
9531,A,373.2064715972248
9532,B,307.45841632778826
9533,A,152.81884180769515
9534,B,463.3258610113664
9535,C,280.42117163813316
9536,A,397.341254561682
9537,C,115.0110484592975
9538,B,178.57998642121666
9539,C,438.5439630297978
9540,C,34.55244467058452
9541,C,261.0345025157644
9542,B,246.03568512356443
9543,A,378.1027925649602
9544,C,148.12794759367287
9545,A,117.34274271120374
9546,B,463.8050909988845
9547,A,290.13772945964774
9548,C,61.297888458990705
9549,C,104.58771948501733
9550,C,499.42476916198166
9551,C,105.84840816357428
9552,C,309.1330005633026
9553,C,215.86275870785286
9554,B,443.9435564764193
9555,B,380.0326102247106
9556,B,302.50618416828974
9557,A,15.262101081011423
9558,A,441.09965167179524
9559,B,227.88706071097099
9560,A,466.4730499791025
9561,A,252.8141162985586
9562,C,350.1699996995355
9563,C,43.95339823865466
9564,A,375.12431022812507
9565,A,175.6180553428422
9566,B,182.16591702257261
9567,A,68.14136390760108
9568,C,81.96000283369911
9569,A,101.02193754104297
9570,B,170.82102259999695
9571,C,447.0652572600467
9572,C,190.44751673273944
9573,C,364.937726215977
9574,C,50.54627690603699
9575,A,299.63841164327636
9576,B,246.12670332251537
9577,A,489.1993940077072
9578,A,424.64180724069183
9579,C,232.86658849493838
9580,B,389.819954382216
9581,C,104.58898323395098
9582,A,285.5448004219713
9583,A,46.56333722866701
9584,C,180.5636258033247
9585,A,120.67246899486345
9586,A,362.26580950935335
9587,C,250.1444386950371
9588,A,378.02453463552513
9589,B,262.4947644394083
9590,C,52.37737665430288
9591,B,370.3301483689381
9592,A,418.28233935402477
9593,A,452.7303006972684
9594,C,290.276053200287
9595,A,379.2568259097526
9596,C,378.50172507248726
9597,C,86.31738230148272
9598,C,90.46813685518967
9599,C,44.7338978464718
9600,C,166.7576812187477
9601,B,242.01920799312163
9602,C,498.9699478495663
9603,B,221.18673761340307
9604,A,365.85886836861175
9605,C,349.764542873542
9606,A,110.19615562278399
9607,C,38.668504210223844
9608,B,277.54330825145786
9609,B,353.14974023409326
9610,B,499.1433771912654
9611,A,185.71941561777365
9612,C,449.2186354197374
9613,A,197.14690337590136
9614,B,347.81173713095126
9615,A,303.1439359533555
9616,B,35.95960871827249
9617,B,48.410329215426664
9618,B,20.174403964985878
9619,C,191.70870145105485
9620,C,375.44251389534526
9621,B,94.65014305545412
9622,A,306.86795450810894
9623,A,151.52561221522816
9624,C,400.5263857497453
9625,B,401.21411301146554
9626,A,389.95311233354755
9627,B,267.1684217626746
9628,A,149.43768793912733
9629,C,406.62758150053094
9630,B,101.18927535022834
9631,B,151.98220499404147
9632,A,100.13437601870459
9633,A,340.3629785899474
9634,A,346.2556537767509
9635,B,329.729896465509
9636,C,213.64471876368722
9637,C,59.08379352870229
9638,A,456.47309641236035
9639,C,258.78817236599673
9640,A,209.41637550643483
9641,C,298.5241976916637
9642,B,104.46731355136185
9643,A,74.94890176138846
9644,C,208.70735851439235
9645,B,121.33814010895615
9646,C,129.70224432321064
9647,B,447.3306290114794
9648,B,270.0719968210542
9649,C,246.89984151844206
9650,C,347.8450009270127
9651,B,476.2585757016024
9652,B,64.9772965905764
9653,B,418.431937883536
9654,A,296.1693981352445
9655,B,81.62102336780026
9656,A,155.6031661576059
9657,B,246.35709406772236
9658,A,348.67680084293727
9659,B,128.8774383071916
9660,B,272.09061957911905
9661,B,345.48909743377226
9662,C,229.88296791527804
9663,C,432.8827209488862
9664,B,436.03496039179817
9665,A,240.6386966438184
9666,A,486.73359810036084
9667,B,47.03669527866918
9668,C,11.647565378238944
9669,A,196.52744926392035
9670,C,304.5375600725296
9671,A,318.3080771503338
9672,B,243.458410783976
9673,C,71.19282348791663
9674,A,93.54378567606817
9675,B,427.5525120874845
9676,B,435.276454552238
9677,B,340.21028355175287
9678,C,335.46680641665233
9679,C,302.8642427336257
9680,B,109.43368399397423
9681,C,219.84284312735255
9682,A,350.9883792170556
9683,B,273.253613281636
9684,B,19.104363686998596
9685,C,477.2428352928482
9686,B,423.9598657603503
9687,A,137.66705691377155
9688,C,312.0648782314851
9689,C,462.38729802681195
9690,B,57.04539593568917
9691,B,256.4844455903833
9692,B,233.5590826646843
9693,C,211.00045258893084
9694,B,419.43841835753324
9695,A,196.5166118817541
9696,B,41.19503328809372
9697,B,42.260493660508224
9698,C,30.944857197058404
9699,B,210.48125671827825
9700,C,362.01907607219636
9701,B,109.82400634595258
9702,A,326.7695750114592
9703,A,346.673351330815
9704,C,135.049040767643
9705,C,304.2732514697083
9706,B,345.58548661315524
9707,B,238.6406751730416
9708,A,174.99113266724657
9709,B,313.3842602714204
9710,A,489.1450727907479
9711,C,219.15229059079925
9712,B,201.9501971797093
9713,C,237.49078218879555
9714,B,47.34701278807363
9715,A,281.0500070389811
9716,C,171.06171973645917
9717,C,69.49683994231862
9718,B,238.46580314751296
9719,C,11.658153421248938
9720,A,206.87477012975188
9721,C,61.81028128396074
9722,C,21.903424665892345
9723,B,413.992772659806
9724,C,458.96191360849105
9725,B,111.76057769596225
9726,B,274.25614927878803
9727,C,146.19949699418262
9728,A,251.85294494936926
9729,B,223.94934723813853
9730,C,141.83501698943797
9731,B,353.1928540212959
9732,A,71.98057006692457
9733,A,36.00566326396989
9734,B,386.1609621882668
9735,A,336.3057152981331
9736,C,254.277800831735
9737,C,239.21698753154536
9738,B,253.73157595079886
9739,A,224.14179728834972
9740,C,202.51722495727776
9741,C,254.84839541419896
9742,C,268.9724338682826
9743,B,349.03213390097426
9744,B,358.49150875967104
9745,C,195.03824926867085
9746,C,212.63485614430948
9747,A,193.11161317074928
9748,A,272.90252907659806
9749,A,232.1432335779557
9750,B,445.90226693673486
9751,C,351.21702078907157
9752,B,450.3416280396783
9753,C,357.47712586411853
9754,A,485.7861527766689
9755,A,321.5110213450819
9756,A,482.1395676998968
9757,A,87.50324630061878
9758,C,35.71406360640789
9759,A,293.771340749891
9760,C,491.91167084188965
9761,C,214.62657117817443
9762,B,113.9012474745502
9763,A,265.55531010482184
9764,A,327.91132604365544
9765,B,164.43756080278558
9766,C,360.23698566463713
9767,A,487.8061084524056
9768,C,449.5119296382023
9769,B,152.87683302097568
9770,C,170.09460474085319
9771,A,192.0551999802984
9772,C,203.3308614128862
9773,C,59.15655460470692
9774,A,383.3617910557517
9775,A,189.01623916924322
9776,C,441.1117885856716
9777,C,464.20090532885325
9778,B,21.971341560767172
9779,A,494.36650426482106
9780,C,357.91113843509044
9781,A,264.9921907365515
9782,B,200.86852810255112
9783,C,264.07388497875934
9784,C,169.0661147494378
9785,C,315.11702871130865
9786,A,55.5603354579477
9787,B,314.350075426787
9788,A,144.91897656783763
9789,C,18.64106623564972
9790,B,280.82582541981003
9791,C,293.43940036782124
9792,C,219.01881230865266
9793,A,45.42025394965526
9794,C,447.73804687405385
9795,B,309.6010955416656
9796,C,66.6995167887951
9797,C,260.3559825311323
9798,A,253.65461481475103
9799,B,39.59691570853421
9800,A,307.3612547654443
9801,C,406.07993547156656
9802,A,377.0139465817543
9803,A,109.45501294044985
9804,A,432.5233394815636
9805,A,177.84566117308194
9806,C,473.78910536305125
9807,C,45.156502470599726
9808,B,248.2422573747229
9809,A,302.5909448169991
9810,A,131.34854825255633
9811,B,387.9762924729116
9812,A,317.17888310725135
9813,B,18.873624271098222
9814,C,308.10060944115554
9815,B,250.82433486503874
9816,A,106.05430883471877
9817,B,497.9166312591695
9818,C,449.6094754655313
9819,A,153.3287705642411
9820,C,275.124751191322
9821,C,165.08604855604247
9822,B,389.9929183016783
9823,C,465.86240226626296
9824,A,185.82601738804794
9825,C,404.73628208037746
9826,C,254.2196959294704
9827,B,204.32349504267287
9828,C,469.8267075283972
9829,B,260.0982974723254
9830,B,239.0311451261578
9831,A,339.4928569615481
9832,A,138.00475849895938
9833,A,169.14850668627471
9834,A,466.7024597569251
9835,B,342.47962426410174
9836,C,415.0522024077928
9837,A,142.84476334836052
9838,A,276.4571930656373
9839,A,485.9841708248541
9840,C,166.16491052382662
9841,A,88.63347339535052
9842,C,260.3341440300853
9843,B,200.03233347518935
9844,B,88.19284406548964
9845,B,445.3901775246503
9846,C,495.45471617135115
9847,A,288.6052685380989
9848,A,389.59161650299245
9849,A,430.9288010776868
9850,A,353.4811829506952
9851,A,31.636464064748292
9852,C,87.24077354124071
9853,B,44.78470366417937
9854,A,14.841007254607714
9855,B,159.9382402910459
9856,C,202.25442063596427
9857,C,128.1045688446036
9858,A,41.65627756229726
9859,C,269.632914509972
9860,B,143.9264667789994
9861,A,400.05820588314555
9862,A,13.945784596387787
9863,B,422.83825513092904
9864,A,477.8293026835189
9865,A,360.9061809452491
9866,B,369.4855919786576
9867,A,467.44553268533923
9868,A,112.44492979717107
9869,B,497.33712842220257
9870,C,389.0057896554855
9871,B,366.0196470806189
9872,A,186.93438370769343
9873,B,277.43096784874916
9874,A,330.41971625394
9875,A,313.9680020454358
9876,B,355.44247285401457
9877,A,50.3670521484212
9878,C,184.2677320875314
9879,A,222.6600081317838
9880,B,137.7083559587336
9881,C,94.58736243191964
9882,C,78.07446515730277
9883,A,189.5278622057267
9884,B,251.7864332756573
9885,A,40.858455671863744
9886,A,473.7644663493693
9887,B,384.9692282017716
9888,B,368.1173688608786
9889,A,94.70165724447621
9890,C,305.8623763259726
9891,A,269.56522393624704
9892,C,491.40973443547995
9893,A,376.3591673392774
9894,B,292.12332302095325
9895,C,426.8982065703599
9896,B,85.99619272174765
9897,B,17.456099548578827
9898,B,348.21433337311635
9899,B,58.17261551624636
9900,B,66.5624835919195
9901,A,374.89355594802
9902,C,142.56207362565465
9903,A,318.0292956287575
9904,A,459.52939378544676
9905,A,165.0725205025506
9906,B,116.40063734156021
9907,A,62.21581303311534
9908,C,73.9265570956658
9909,A,40.48912073563294
9910,B,52.94476562657266
9911,C,221.68224851648543
9912,C,167.22387206174517
9913,C,356.214799018269
9914,C,436.4184125410309
9915,A,394.5388695397683
9916,B,270.0122557661696
9917,C,60.196636954000176
9918,C,357.78596913136124
9919,B,187.78607511616804
9920,A,51.96869301855099
9921,C,422.8085395341866
9922,A,175.7260934194277
9923,A,116.94192793066996
9924,A,437.01151166323314
9925,A,452.04559553903243
9926,C,176.09571022386433
9927,C,183.85269544787297
9928,A,294.0179785157406
9929,A,369.3863319672225
9930,B,40.943108934363096
9931,B,300.73839202235115
9932,B,476.88183027395496
9933,C,138.42600961817732
9934,B,455.32533490749756
9935,C,475.5824869739159
9936,C,141.88528407583397
9937,C,379.55891428382176
9938,C,126.9997540765844
9939,B,371.429469248745
9940,A,400.7357859315247
9941,A,131.13079481821822
9942,A,360.7760763557851
9943,B,407.93122404340403
9944,A,185.70364733238677
9945,B,92.1743602349662
9946,B,55.062637985581645
9947,B,291.9370347688715
9948,A,489.2680784646995
9949,A,413.2456568108859
9950,A,223.56142307793087
9951,C,272.9442423989297
9952,B,146.9686638517913
9953,C,89.90227500643115
9954,B,246.2197675338139
9955,A,237.11576742192074
9956,B,265.7456768738425
9957,B,476.87424692633095
9958,C,305.9086970709384
9959,B,306.82819994496316
9960,A,72.73213380192763
9961,B,498.279544426642
9962,B,388.6940226749876
9963,B,439.82963860606236
9964,C,213.0072017971871
9965,B,256.0427669349562
9966,B,265.8210664895155
9967,C,105.10632425190654
9968,C,347.849686600209
9969,C,452.45859457255375
9970,C,90.21585088782531
9971,A,52.295954008220605
9972,A,371.7272637147677
9973,B,143.86889751976122
9974,A,315.6926453924914
9975,B,350.92158561616856
9976,A,167.73627415509267
9977,C,409.4208527386343
9978,C,279.4946012359663
9979,A,435.80970989638337
9980,A,384.01384075388427
9981,B,435.6020596983524
9982,B,19.879077237768104
9983,B,129.3180677619114
9984,C,54.103890818509925
9985,C,226.62067842278108
9986,C,446.0804595915059
9987,C,239.0947285107659
9988,B,426.3593918443931
9989,C,170.31733662946576
9990,C,176.3893356745737
9991,C,448.82524786017
9992,C,218.65040179073375
9993,A,396.9850890193865
9994,B,125.95533846213165
9995,B,474.91240654204137
9996,C,291.54334079997983
9997,A,382.0685486034169
9998,B,53.862692899493894
9999,B,251.40547065695907
10000,C,451.5088638896714
10001,C,439.7489282312192
10002,B,32.9388390447715
10003,B,158.8122498731839
10004,A,227.22680317474925
10005,B,94.40975903433623
10006,B,367.6991723850855
10007,C,100.41087784336867
10008,B,179.85345024124422
10009,C,335.00751206033095
10010,B,246.22377881699518
10011,B,371.899808931098
10012,B,480.99187159920126
10013,A,67.10787698044678
10014,C,357.68818103504987
10015,A,122.86863625973612
10016,B,213.09359642970892
10017,A,26.102735639618516
10018,C,76.59461732342248
10019,B,166.69087163396085
10020,A,177.57304459111262
10021,A,450.79675606642695
10022,C,373.4883255405924
10023,A,486.3696544116501
10024,C,303.5450400642679
10025,B,128.4397287247458
10026,B,170.550964661605
10027,A,166.71960241306388
10028,B,169.9822205549933
10029,B,339.7524448247897
10030,A,270.09588476430395
10031,B,198.85784726245572
10032,A,83.05398667707114
10033,C,20.848189841651497
10034,C,117.22899201796938
10035,C,62.66098794465382
10036,A,394.86806511759727
10037,A,65.12399932880385
10038,B,364.8718362803497
10039,B,198.97275799028048
10040,B,45.955410974450224
10041,B,408.23772422147704
10042,B,294.0189794159405
10043,A,125.5231413031508
10044,A,448.3937754230073
10045,C,32.17657379657021
10046,C,108.89160801690382
10047,C,378.5029946248719
10048,C,357.5951858518457
10049,A,151.74312992499424
10050,A,40.392188922863724
10051,A,430.45825539022246
10052,B,163.71184265425228
10053,B,105.89957331484996
10054,C,262.87029295687876
10055,B,456.0113276483992
10056,A,31.337823143253917
10057,C,385.24400313513496
10058,C,290.51188168996737
10059,B,218.4700671103903
10060,C,374.5994176114794
10061,B,483.25396797639985
10062,B,122.3110434697186
10063,C,80.38720888533861
10064,B,457.31205515912154
10065,B,337.78700795407883
10066,B,224.61315056536333
10067,B,290.8971894294987
10068,C,375.35081353635957
10069,A,388.7856303658014
10070,A,460.74814860129266
10071,B,219.1529665588551
10072,B,153.77134590950357
10073,B,323.4354907270225
10074,A,213.70667064696988
10075,B,301.3532424349992
10076,C,215.7930412434156
10077,C,84.9679354723055
10078,C,240.0191083128896
10079,A,348.5497327511061
10080,B,401.64906575714843
10081,B,251.72987563030796
10082,B,90.96656620309645
10083,A,213.19697772822147
10084,A,395.28402513243213
10085,A,212.3010426023657
10086,A,351.30008886606896
10087,C,258.534704022264
10088,A,128.19933130360437
10089,A,400.1137489313064
10090,A,51.264592494636645
10091,B,267.1962385500238
10092,B,112.35660677926842
10093,B,42.862157985274074
10094,C,256.4376291707919
10095,C,254.78545640811257
10096,A,356.38144182110324
10097,B,374.9278395954334
10098,C,366.61782945951944
10099,B,210.68377912920997
10100,C,319.5279957410157
10101,C,292.70316889554056
10102,A,216.5652604972906
10103,A,302.6342201511367
10104,C,474.15145958606865
10105,A,104.5179344038749
10106,C,453.82832693490786
10107,C,36.1932018517672
10108,B,161.11071432181373
10109,A,151.19117181964884
10110,A,316.9189028616438
10111,A,74.30022637087225
10112,B,442.35032980147935
10113,B,415.99019014787024
10114,B,329.5122516457861
10115,A,234.6227775781769
10116,A,467.1484606496184
10117,A,417.0658118130724
10118,B,254.66442255981
10119,B,353.9179436826125
10120,C,287.79567656804545
10121,B,298.09169681024963
10122,C,172.17827402436092
10123,A,236.4214562661994
10124,B,48.27950108697466
10125,A,185.10085891565032
10126,A,350.95597252745443
10127,A,477.0758549480313
10128,A,481.9014152538799
10129,B,282.3042058711969
10130,A,307.2449033866952
10131,C,101.00338089547408
10132,B,350.70097296583003
10133,A,44.62280841044926
10134,B,149.49598604172783
10135,C,337.49804016986667
10136,A,162.05196445630975
10137,C,34.42496831608261
10138,A,417.6165005819723
10139,C,162.0617034959359
10140,A,40.92156018075242
10141,B,46.64620060640394
10142,A,133.36181140648927
10143,B,97.22781413854786
10144,A,389.4070577122739
10145,A,167.62518286684687
10146,C,404.3009346695179
10147,C,95.18453893334487
10148,C,251.51079797660105
10149,A,347.13819544103313
